Function,Total_Syscalls,Total_Syscalls_Success,Total_Syscalls_Failed,Min,Max,Average,Stdev,Failure,Context,Increase
7f6aa2cb2fdd,9,1,8,0,0.022999997,0.010333333,0.006041522,0,0.888888889,-0.888888889
7f702b91702d,46,5,41,0.003999998,0.031,0.008021739,0.004203116,0,0.891304348,-0.891304348
7f7027660a0e,19,2,17,0.003000001,0.023000001,0.007052631,0.004824402,0,0.894736842,-0.894736842
7f0ba4bcf841,48,5,43,0.003999998,0.078999998,0.046583333,0.019774079,0,0.895833333,-0.895833333
7f7025a3f67e,29,3,26,0.001999997,0.011,0.00637931,0.002541285,0,0.896551724,-0.896551724
7f7029eca9f0,29,3,26,0.002000001,0.016999998,0.008827586,0.0030714,0,0.896551724,-0.896551724
7fa2b515818f,58,6,52,0.034999997,0.211999999,0.050310345,0.035986453,0,0.896551724,-0.896551724
7f7025becc1a,39,4,35,0.003999998,0.024999998,0.010564103,0.004722816,0,0.897435897,-0.897435897
7f7025beca9b,39,4,35,0.003999998,0.024999998,0.010564103,0.004722816,0,0.897435897,-0.897435897
7f7028499928,39,4,35,0.003999998,0.024999998,0.010564103,0.004722816,0,0.897435897,-0.897435897
7f7025be26cc,39,4,35,0.003999998,0.024999998,0.010564103,0.004722816,0,0.897435897,-0.897435897
7f702aae97ca,10,1,9,0.096,0.470999999,0.2438,0.132417522,0,0.9,-0.9
7f70285782df,20,2,18,0.001999997,0.014000001,0.0054,0.002798496,0,0.9,-0.9
7f70284a3b10,20,2,18,0.001999997,0.014000001,0.0054,0.002798496,0,0.9,-0.9
7f7028580b6c,20,2,18,0.001999997,0.014000001,0.0054,0.002798496,0,0.9,-0.9
7f702fbe210b,10,1,9,0,0.002000001,0.001,0.000471405,0,0.9,-0.9
7f8405ae02ef,10,1,9,0.003000001,0.013000001,0.009,0.003231787,0,0.9,-0.9
7f840593a152,10,1,9,0.003000001,0.013000001,0.009,0.003231787,0,0.9,-0.9
7f7025a3cc9f,43,4,39,0.001999997,0.019999999,0.005116279,0.002804837,0,0.906976744,-0.906976744
7f702a1a17ab,142,13,129,0.002000001,0.033,0.005760563,0.003844365,0,0.908450704,-0.908450704
7f702850984e,11,1,10,0.004999998,0.031,0.013363636,0.006917698,0,0.909090909,-0.909090909
7f702846ce08,11,1,10,0.004999998,0.031,0.013363636,0.006917698,0,0.909090909,-0.909090909
7f0ba087de23,11,1,10,0.004999998,0.027000002,0.010636363,0.005852739,0,0.909090909,-0.909090909
7f0ba08778fd,11,1,10,0.004999998,0.027000002,0.010636363,0.005852739,0,0.909090909,-0.909090909
7f6aa27d4c0f,11,1,10,0.002000001,0.012,0.004363636,0.002766686,0,0.909090909,-0.909090909
7f702fbe7deb,78,7,71,0.004000001,0.044999997,0.018589744,0.007349239,0,0.91025641,-0.91025641
7fa2b4bb3e11,34,3,31,0.003000001,0.164999998,0.056911765,0.034322329,0,0.911764706,-0.911764706
7f7025a5c35f,183,16,167,0.001999997,0.021,0.00420765,0.002233744,0,0.912568306,-0.912568306
7f7025be5eab,58,5,53,0.001,0.024000001,0.009896552,0.004237219,0,0.913793103,-0.913793103
7f7025bd43a1,58,5,53,0.001,0.024000001,0.009896552,0.004237219,0,0.913793103,-0.913793103
7f702aae39b1,12,1,11,0.083999999,0.506,0.299666667,0.139067239,0,0.916666667,-0.916666667
7f70263312cc,12,1,11,0.083999999,0.506,0.299666667,0.139067239,0,0.916666667,-0.916666667
7f70263306c7,12,1,11,0.083999999,0.506,0.299666667,0.139067239,0,0.916666667,-0.916666667
7f702633fc57,12,1,11,0.083999999,0.506,0.299666667,0.139067239,0,0.916666667,-0.916666667
7f7026a19bbd,12,1,11,0.083999999,0.506,0.299666667,0.139067239,0,0.916666667,-0.916666667
7f7026229530,12,1,11,0.003000001,0.024999998,0.011916666,0.005884623,0,0.916666667,-0.916666667
7f7026285aa4,12,1,11,0.003000001,0.024999998,0.011916666,0.005884623,0,0.916666667,-0.916666667
7f70284bd15a,24,2,22,0.001,0.005000002,0.002916666,0.001138903,0,0.916666667,-0.916666667
7f7028509e06,12,1,11,0.004999998,0.024999998,0.011,0.005704862,0,0.916666667,-0.916666667
7f702846b918,12,1,11,0.004999998,0.024999998,0.011,0.005704862,0,0.916666667,-0.916666667
7f702850a6b8,12,1,11,0.002999997,0.017999999,0.011833333,0.004344973,0,0.916666667,-0.916666667
7f702846c15f,12,1,11,0.002999997,0.017999999,0.011833333,0.004344973,0,0.916666667,-0.916666667
7f0ba07fa44a,12,1,11,0.004999998,0.027000002,0.010833333,0.005621928,0,0.916666667,-0.916666667
7f3def33a2ef,12,1,11,0.002000001,0.01,0.0065,0.002876235,0,0.916666667,-0.916666667
7f3def194152,12,1,11,0.002000001,0.01,0.0065,0.002876235,0,0.916666667,-0.916666667
7f6aa27d6f78,12,1,11,0.002000001,0.012,0.004416666,0.00264432,0,0.916666667,-0.916666667
7f6aa0a9a7d3,12,1,11,0.002000001,0.012,0.004416666,0.00264432,0,0.916666667,-0.916666667
7f702fbe1a0b,376,31,345,0.001999997,0.033,0.004382979,0.00281844,0,0.917553191,-0.917553191
7f7025f662b8,62,5,57,0.001,0.026000002,0.010048387,0.004625047,0,0.919354839,-0.919354839
7f7025be2f09,62,5,57,0.001,0.026000002,0.010048387,0.004625047,0,0.919354839,-0.919354839
7f6a9e066d38,25,2,23,0.002999997,0.014999998,0.00764,0.003120897,0,0.92,-0.92
7f6aa24dfe79,25,2,23,0.001,0.006000002,0.00268,0.001314027,0,0.92,-0.92
7f70285dc8fc,13,1,12,0.002000001,0.009000003,0.006846154,0.002303843,0,0.923076923,-0.923076923
7f7029e93d2a,13,1,12,0.002000001,0.009000003,0.006846154,0.002303843,0,0.923076923,-0.923076923
7f6aa0aa1e4b,13,1,12,0.002000001,0.012,0.004307692,0.002562051,0,0.923076923,-0.923076923
7f6aa0b2c7c4,13,1,12,0.002000001,0.012,0.004307692,0.002562051,0,0.923076923,-0.923076923
7f7026734c08,294,21,273,0.002000001,0.058999998,0.006727891,0.003964962,0,0.928571429,-0.928571429
7f7026125baa,71,5,66,0.002999997,0.022,0.005760563,0.003266561,0,0.929577465,-0.929577465
7fa2b4bb3841,44,3,41,0.003000001,0.164999998,0.058090909,0.032444455,0,0.931818182,-0.931818182
7f7025b3ce41,15,1,14,0.002000001,0.016000002,0.007133334,0.003542934,0,0.933333333,-0.933333333
7f3deeb4a4bf,15,1,14,0.001999997,0.011,0.007,0.002591194,0,0.933333333,-0.933333333
7fa2b96716f5,15,1,14,0.034000001,0.145999998,0.067666667,0.034843869,0,0.933333333,-0.933333333
7fa2b966ad6f,15,1,14,0.034000001,0.145999998,0.067666667,0.034843869,0,0.933333333,-0.933333333
7f70284ce588,47,3,44,0.003000001,0.017000002,0.007446809,0.003105455,0,0.936170213,-0.936170213
7f702b7b6150,315,20,295,0.002000001,0.058999998,0.006730159,0.00385405,0,0.936507937,-0.936507937
7f702ed2ac27,49,3,46,0.001,0.013000001,0.002734694,0.001923273,0,0.93877551,-0.93877551
7f702ed1db0a,49,3,46,0.001,0.013000001,0.002734694,0.001923273,0,0.93877551,-0.93877551
559f6ee499e0,17,1,16,0.032,0.145999998,0.065117647,0.033743299,0,0.941176471,-0.941176471
7fa2ba225125,17,1,16,18.364,160.302,81.087,37.63102322,0,0.941176471,-0.941176471
7f7026206bea,18,1,17,0.003000001,0.033,0.016833333,0.006862086,0,0.944444444,-0.944444444
7f7026277fd7,18,1,17,0.003000001,0.033,0.016833333,0.006862086,0,0.944444444,-0.944444444
7f7025f57e92,38,2,36,0,0.016000002,0.004710526,0.002276886,0,0.947368421,-0.947368421
7f7025f816a4,38,2,36,0,0.016000002,0.004710526,0.002276886,0,0.947368421,-0.947368421
7f7025fad8ea,38,2,36,0,0.016000002,0.004710526,0.002276886,0,0.947368421,-0.947368421
7f70260a4083,39,2,37,0.002000001,0.018999999,0.006102564,0.003408927,0,0.948717949,-0.948717949
7f70260f0c52,39,2,37,0.002000001,0.018999999,0.006102564,0.003408927,0,0.948717949,-0.948717949
7f7028762476,60,3,57,0.003000001,0.026000002,0.010316667,0.004451211,0,0.95,-0.95
7f0ba0a6832d,20,1,19,0.001,0.006999999,0.002750001,0.001292692,0,0.95,-0.95
7f6a9e068800,20,1,19,0.002000001,0.012,0.00565,0.00299605,0,0.95,-0.95
7f7028999a87,20,1,19,0.004999998,0.024999998,0.0125,0.005155477,0,0.95,-0.95
7f0ba0a681bb,21,1,20,0.001,0.006999999,0.002857143,0.001352247,0,0.952380952,-0.952380952
7f7025a08f96,22,1,21,0.002000001,0.012,0.005500001,0.002521338,0,0.954545455,-0.954545455
7f0ba0a67dc4,22,1,21,0.001,0.006999999,0.002909091,0.001341963,0,0.954545455,-0.954545455
7f7025ebf87d,429,19,410,0.002999997,0.034000001,0.00555711,0.003108569,0,0.955710956,-0.955710956
7f7025b3cd17,24,1,23,0.003000001,0.018999999,0.005458334,0.003230011,0,0.958333333,-0.958333333
7f7028e2fa26,25,1,24,0.003000001,0.019999999,0.0062,0.003095696,0,0.96,-0.96
7f7028e2f660,25,1,24,0.003000001,0.019999999,0.0062,0.003095696,0,0.96,-0.96
7f70261359f7,51,2,49,0.003000001,0.027999999,0.005666666,0.003850541,0,0.960784314,-0.960784314
7f70261350de,51,2,49,0.003000001,0.027999999,0.005666666,0.003850541,0,0.960784314,-0.960784314
7f702a39fc69,51,2,49,0.003000001,0.027999999,0.005666666,0.003850541,0,0.960784314,-0.960784314
7f702a39ee4a,51,2,49,0.003000001,0.027999999,0.005666666,0.003850541,0,0.960784314,-0.960784314
7f7026378645,26,1,25,0.000999997,0.008000003,0.003384615,0.001940659,0,0.961538462,-0.961538462
7f70288cae23,26,1,25,0.000999997,0.008000003,0.003384615,0.001940659,0,0.961538462,-0.961538462
7f702b852abf,53,2,51,0.001,0.016999998,0.004226415,0.002839566,0,0.962264151,-0.962264151
7f7025e940b1,81,3,78,0.002999997,0.031,0.006098765,0.003600711,0,0.962962963,-0.962962963
7f0ba009a585,54,2,52,0.002000001,0.016000002,0.008148148,0.002520912,0,0.962962963,-0.962962963
7f7025a4d76e,90,3,87,0.002000001,0.025999998,0.004988889,0.00285017,0,0.966666667,-0.966666667
7f702ed8ef4e,30,1,29,0.001,0.007999999,0.003366667,0.001650148,0,0.966666667,-0.966666667
7f702edce629,30,1,29,0.001,0.007999999,0.003366667,0.001650148,0,0.966666667,-0.966666667
7f0ba00c4ae8,31,1,30,0.001,0.012,0.002516129,0.001895099,0,0.967741935,-0.967741935
7f702668ba6d,125,4,121,0,0.028000002,0.00504,0.002866379,0,0.968,-0.968
7f8409e22d72,95,3,92,0.007999999,0.180999999,0.054694737,0.026387889,0,0.968421053,-0.968421053
7f7025fd0ef9,137,4,133,0,0.019999999,0.008642336,0.003403582,0,0.97080292,-0.97080292
7f7025fd0c24,137,4,133,0,0.019999999,0.008642336,0.003403582,0,0.97080292,-0.97080292
7f70266197e3,35,1,34,0,0.011,0.003457143,0.001960535,0,0.971428571,-0.971428571
7f7026744c47,35,1,34,0,0.011,0.003457143,0.001960535,0,0.971428571,-0.971428571
7f702890854c,35,1,34,0,0.011,0.003457143,0.001960535,0,0.971428571,-0.971428571
7f70289075af,35,1,34,0,0.011,0.003457143,0.001960535,0,0.971428571,-0.971428571
7f70289958a4,35,1,34,0,0.011,0.003457143,0.001960535,0,0.971428571,-0.971428571
7f7025e920dc,35,1,34,0,0.011,0.005028571,0.001917193,0,0.971428571,-0.971428571
7f7025fd9a01,35,1,34,0,0.011,0.005028571,0.001917193,0,0.971428571,-0.971428571
7f7025e93831,72,2,70,0.002000001,0.023000001,0.005652778,0.002829222,0,0.972222222,-0.972222222
7f840a63bf63,109,3,106,0.007999999,0.180999999,0.056715596,0.028610116,0,0.972477064,-0.972477064
7f7026134d93,73,2,71,0,0.022,0.00569863,0.003026205,0,0.97260274,-0.97260274
7f7026020803,135,3,132,0,0.019999999,0.008725926,0.003355614,0,0.977777778,-0.977777778
7f7026000b09,143,3,140,0,0.019999999,0.008643357,0.003302593,0,0.979020979,-0.979020979
7f3df34f2b5d,265,5,260,0.003999998,0.038000002,0.008377358,0.004075176,0,0.981132075,-0.981132075
7f3df34f05f7,265,5,260,0.003999998,0.038000002,0.008377358,0.004075176,0,0.981132075,-0.981132075
7f7025e947a8,161,3,158,0.002999997,0.031,0.005745342,0.003031665,0,0.98136646,-0.98136646
7f7026639916,55,1,54,0,0.019999999,0.0072,0.003498148,0,0.981818182,-0.981818182
7f70265df257,55,1,54,0,0.019999999,0.0072,0.003498148,0,0.981818182,-0.981818182
7f70266c3ffa,55,1,54,0,0.019999999,0.0072,0.003498148,0,0.981818182,-0.981818182
7f7025a15ddf,56,1,55,0.001,0.007999999,0.004678572,0.001237404,0,0.982142857,-0.982142857
7f7025a17ed5,56,1,55,0.001,0.007999999,0.004678572,0.001237404,0,0.982142857,-0.982142857
7f7025a236b0,56,1,55,0.001,0.007999999,0.004678572,0.001237404,0,0.982142857,-0.982142857
7f8409c989f8,180,3,177,0.002999997,0.030000003,0.0063,0.003000745,0,0.983333333,-0.983333333
7f7025e943e0,62,1,61,0.002000001,0.023000001,0.005629032,0.002943366,0,0.983870968,-0.983870968
7f702fbf3d9e,376,6,370,0.000999997,0.031,0.002664894,0.001824117,0,0.984042553,-0.984042553
7f7025ecf536,67,1,66,0,0.012,0.005313433,0.001860343,0,0.985074627,-0.985074627
7fa2b4a239f8,271,4,267,0.002000001,0.051999999,0.006258303,0.003902477,0,0.985239852,-0.985239852
7f7025e9cb47,69,1,68,0,0.012,0.005246377,0.001874016,0,0.985507246,-0.985507246
7f702a3a1513,72,1,71,0,0.022,0.005736111,0.003030331,0,0.986111111,-0.986111111
7f702a3a0f7e,72,1,71,0,0.022,0.005736111,0.003030331,0,0.986111111,-0.986111111
7f7025fd442e,77,1,76,0,0.01,0.004662338,0.001518399,0,0.987012987,-0.987012987
7f70266c39e8,85,1,84,0,0.019999999,0.006894118,0.002988165,0,0.988235294,-0.988235294
7f7025fec41d,99,1,98,0,0.01,0.004757576,0.001498917,0,0.98989899,-0.98989899
7f7025e921f0,113,1,112,0,0.011,0.004814159,0.00158986,0,0.991150442,-0.991150442
7f7025e94fbe,134,1,133,0,0.014999998,0.005216418,0.001820361,0,0.992537313,-0.992537313
7f7025e9418a,134,1,133,0,0.014999998,0.005216418,0.001820361,0,0.992537313,-0.992537313
7f702fbf426b,63,0,63,0.001,0.004000001,0.002253968,0.000646785,0,1,-1
7f702ed353c7,1,0,1,0.003000001,0.003000001,0,0,0,1,-1
7f702ed35d47,1,0,1,0.003000001,0.003000001,0,0,0,1,-1
7f702ed35eb6,1,0,1,0.003000001,0.003000001,0,0,0,1,-1
7f70266e87a3,1,0,1,0.036999998,0.036999998,0,0,0,1,-1
7f702689a36d,1,0,1,0.036999998,0.036999998,0,0,0,1,-1
7f7025a5bbf7,2,0,2,0.002999997,0.003999998,0.003499998,0.000707107,0,1,-1
7f7025a3fe6d,5,0,5,0.001,0.002000001,0.001600001,0.000547723,0,1,-1
7f702850cafd,16,0,16,0.003999998,0.016000002,0.010999999,0.003540245,0,1,-1
7f7028484bf5,16,0,16,0.003999998,0.016000002,0.010999999,0.003540245,0,1,-1
7f70279d23fe,16,0,16,0.003999998,0.016000002,0.010999999,0.003540245,0,1,-1
7f70261b0ee1,1,0,1,0.020000003,0.020000003,0,0,0,1,-1
7f70261be07c,1,0,1,0.020000003,0.020000003,0,0,0,1,-1
7f702b926588,12,0,12,0.003999998,0.008999999,0.00675,0.001544787,0,1,-1
7f7025bda747,1,0,1,0.005999998,0.005999998,0,0,0,1,-1
7f7025be0e48,1,0,1,0.005999998,0.005999998,0,0,0,1,-1
7f7025baccc0,105,0,105,0.003999998,0.018999999,0.005961905,0.002898686,0,1,-1
7f7028c0517d,1,0,1,0.003999998,0.003999998,0,0,0,1,-1
7f7028c05093,1,0,1,0.003999998,0.003999998,0,0,0,1,-1
7f7028bfb1e9,1,0,1,0.003999998,0.003999998,0,0,0,1,-1
7f702a22d68c,1,0,1,0.003999998,0.003999998,0,0,0,1,-1
7f702a22f25e,1,0,1,0.003999998,0.003999998,0,0,0,1,-1
7f702a26d485,1,0,1,0.003999998,0.003999998,0,0,0,1,-1
7f702edaf233,30,0,30,0.002999997,0.014000001,0.0053,0.002520947,0,1,-1
7f702edae72d,30,0,30,0.002999997,0.014000001,0.0053,0.002520947,0,1,-1
7f702edacdd2,30,0,30,0.002999997,0.014000001,0.0053,0.002520947,0,1,-1
7f702a26d988,30,0,30,0.002999997,0.014000001,0.0053,0.002520947,0,1,-1
7f702ed9efcf,1,0,1,0.003000001,0.003000001,0,0,0,1,-1
7f702eda2f72,1,0,1,0.002000001,0.002000001,0,0,0,1,-1
7f702ff3bd04,1,0,1,0.001,0.001,0,0,0,1,-1
7f7026370df9,2,0,2,0.003999998,0.004000001,0.004,2.57E-09,0,1,-1
7f7026a2edb6,1,0,1,0.016999998,0.016999998,0,0,0,1,-1
7f7026a19f32,1,0,1,0.016999998,0.016999998,0,0,0,1,-1
7f702aae56a6,26,0,26,0.079999998,0.307999999,0.160461538,0.068005429,0,1,-1
7f702aae5ae7,4,0,4,0.179999999,0.307999999,0.231499998,0.054218693,0,1,-1
7f702a58501a,4,0,4,0.098,0.307999999,0.190999999,0.086848527,0,1,-1
7f702aaea40f,4,0,4,0.105000003,0.219999998,0.1805,0.051926228,0,1,-1
7f702bee7bf6,35,0,35,0.003999998,0.012,0.007485714,0.001975905,0,1,-1
7f702be97171,35,0,35,0.003999998,0.012,0.007485714,0.001975905,0,1,-1
7f702bdb3819,26,0,26,0.003999998,0.012,0.007576923,0.00217574,0,1,-1
7f702a1ff1b4,35,0,35,0.003999998,0.012,0.007485714,0.001975905,0,1,-1
7f702a1ff47d,24,0,24,0.003999998,0.012,0.007416667,0.00218526,0,1,-1
7f702a588090,8,0,8,0.151,0.470999999,0.274,0.130859794,0,1,-1
7f702a6ff6e5,16,0,16,0.082999999,0.251000001,0.17225,0.058327238,0,1,-1
7f702b852c0b,1,0,1,0.017000002,0.017000002,0,0,0,1,-1
7f702a57b986,2,0,2,0.298000003,0.349000002,0.323500002,0.036062445,0,1,-1
7f7025a38b55,7,0,7,0.004000001,0.01,0.006428572,0.002225394,0,1,-1
7f7025a388b3,5,0,5,0.004000001,0.008999999,0.005800001,0.001923538,0,1,-1
7f7026a005cb,1,0,1,0.004000001,0.004000001,0,0,0,1,-1
7f702c34a248,1,0,1,0.006999999,0.006999999,0,0,0,1,-1
7f702c2db577,1,0,1,0.006999999,0.006999999,0,0,0,1,-1
7f702c34a3c8,1,0,1,0.006999999,0.006999999,0,0,0,1,-1
7f702c309942,1,0,1,0.006999999,0.006999999,0,0,0,1,-1
7f702c397b98,1,0,1,0.006999999,0.006999999,0,0,0,1,-1
7f7028eef6f1,1,0,1,0.002999997,0.002999997,0,0,0,1,-1
7f7028ec8eb2,1,0,1,0.002999997,0.002999997,0,0,0,1,-1
7f7028c48b52,1,0,1,0.002999997,0.002999997,0,0,0,1,-1
7f7025a5c461,10,0,10,0.000999997,0.004000001,0.0028,0.000918937,0,1,-1
7f7028bc0276,5,0,5,0.000999997,0.003000001,0.0026,0.000894429,0,1,-1
7f7025b746ae,3,0,3,0.003999998,0.006000002,0.004666667,0.001154702,0,1,-1
7f70260a3e60,2,0,2,0.003999998,0.004000001,0.004,2.57E-09,0,1,-1
7f70260f0f79,2,0,2,0.003999998,0.004000001,0.004,2.57E-09,0,1,-1
7f7026a0e170,3,0,3,0.002999997,0.003000001,0.003,2.10E-09,0,1,-1
7f70273de8be,3,0,3,0.002999997,0.003000001,0.003,2.10E-09,0,1,-1
7f7026371b50,1,0,1,0.003000001,0.003000001,0,0,0,1,-1
7f702fb1c25f,3,0,3,0.002000001,0.002000001,0.002000001,0,0,1,-1
7f702ef486ea,1,0,1,28.208,28.208,0,0,0,1,-1
7f702ef48795,1,0,1,0.001,0.001,0,0,0,1,-1
7f70261cf60f,62,0,62,0.000999997,0.005000002,0.001387097,0.000775757,0,1,-1
7f70261ce0fc,50,0,50,0.000999997,0.005000002,0.00134,0.000717422,0,1,-1
7f70261ccec2,36,0,36,0.000999997,0.002000001,0.001111111,0.000318728,0,1,-1
7f7026234adc,12,0,12,0.002000001,0.006999999,0.003333333,0.001614329,0,1,-1
7f70261ce318,6,0,6,0.002000001,0.003999998,0.003,0.000632455,0,1,-1
7f70261cc1fc,6,0,6,0.002000001,0.003999998,0.003,0.000632455,0,1,-1
7f70261cb591,6,0,6,0.002000001,0.003999998,0.003,0.000632455,0,1,-1
7f7025f57a5a,44,0,44,0.002999997,0.01,0.005113636,0.001587977,0,1,-1
7f7025f80d86,44,0,44,0.002999997,0.01,0.005113636,0.001587977,0,1,-1
7f7025f57ca5,31,0,31,0.003000001,0.011,0.005225806,0.001667527,0,1,-1
7f7025f81d60,31,0,31,0.003000001,0.011,0.005225806,0.001667527,0,1,-1
7f7025a77cf4,5,0,5,0.013000001,0.017999999,0.016000001,0.001870828,0,1,-1
7f702fa44539,5,0,5,0.002000001,0.003000001,0.002599999,0.000547721,0,1,-1
7f7025a77d00,5,0,5,0.002000001,0.003000001,0.002599999,0.000547721,0,1,-1
7f7025bb2fca,5,0,5,0.001,0.003000001,0.002000001,0.001,0,1,-1
7f70262e3a6a,2,0,2,0.002000001,0.003000001,0.002500001,0.000707107,0,1,-1
7f702b71f849,1,0,1,0.002000001,0.002000001,0,0,0,1,-1
7f702b6701e0,1,0,1,0.002000001,0.002000001,0,0,0,1,-1
7f702b674dac,1,0,1,0.002000001,0.002000001,0,0,0,1,-1
7f702b66c4f2,1,0,1,0.002000001,0.002000001,0,0,0,1,-1
7f702b7b5f07,1,0,1,0.002000001,0.002000001,0,0,0,1,-1
7f7025a5881b,103,0,103,0.002999997,0.020000003,0.005563107,0.002595886,0,1,-1
7f7025bc5024,73,0,73,0.002999997,0.020000003,0.005438356,0.002554877,0,1,-1
7f7025a1ac51,66,0,66,0.002999997,0.011,0.005015152,0.001462268,0,1,-1
7f7025a168d3,12,0,12,0.003999998,0.011,0.006166667,0.002124888,0,1,-1
7f7025a163fb,12,0,12,0.003999998,0.011,0.006166667,0.002124888,0,1,-1
7f7025a218e6,12,0,12,0.003999998,0.011,0.006166667,0.002124888,0,1,-1
7f7025a18842,12,0,12,0.003999998,0.011,0.006166667,0.002124888,0,1,-1
7f702fbe289b,249,0,249,0.000999997,0.005999998,0.001726908,0.000873973,0,1,-1
7f702b928e08,26,0,26,0.003999998,0.008999999,0.006230769,0.001750605,0,1,-1
7f702fbf47de,11,0,11,0.012,0.018000002,0.015272727,0.001954017,0,1,-1
7f702c206b93,6,0,6,0.012,0.018000002,0.014833334,0.002136976,0,1,-1
7f702c2083c9,6,0,6,0.012,0.018000002,0.014833334,0.002136976,0,1,-1
7f702c1f624e,6,0,6,0.012,0.018000002,0.014833334,0.002136976,0,1,-1
7f702c1a6c17,6,0,6,0.012,0.018000002,0.014833334,0.002136976,0,1,-1
7f7027bfc06e,12,0,12,0.007999999,0.018000002,0.012,0.003384457,0,1,-1
7f702c1efffa,6,0,6,0.007999999,0.011,0.009166667,0.001169045,0,1,-1
7f702c1c5130,6,0,6,0.007999999,0.011,0.009166667,0.001169045,0,1,-1
7f702c1a6e83,6,0,6,0.007999999,0.011,0.009166667,0.001169045,0,1,-1
7f702c1f0b8e,6,0,6,0.005999998,0.008999999,0.007166667,0.001169045,0,1,-1
7f702c1f4000,5,0,5,0.004999998,0.006999999,0.0056,0.000894427,0,1,-1
7f702c1f0cdd,5,0,5,0.004999998,0.006999999,0.0056,0.000894427,0,1,-1
7f7027bfc085,6,0,6,0.003000001,0.004999998,0.004,0.000894426,0,1,-1
7f7028524f9f,6,0,6,0.001,0.002000001,0.0015,0.000547722,0,1,-1
7f702849d097,6,0,6,0.001,0.002000001,0.0015,0.000547722,0,1,-1
7f702852543c,11,0,11,0.000999997,0.004000001,0.001727272,0.000904534,0,1,-1
7f702859c2ac,6,0,6,0.001,0.002000001,0.0015,0.000547722,0,1,-1
7f702ef31b09,6,0,6,0.001,0.003000001,0.002,0.000894427,0,1,-1
7f7025a39383,20,0,20,0.001999997,0.005999998,0.00235,0.000933302,0,1,-1
7f7025a4e5c2,17,0,17,0.000999997,0.003000001,0.001882353,0.000600245,0,1,-1
7f702b928c75,17,0,17,0.003999998,0.008999999,0.005117647,0.001653872,0,1,-1
7f702636cbb9,1,0,1,0.016000002,0.016000002,0,0,0,1,-1
7f702636f90d,1,0,1,0.016000002,0.016000002,0,0,0,1,-1
7f702be7e91d,6,0,6,0.001,0.002000001,0.001166667,0.000408248,0,1,-1
7f702b85a564,1,0,1,0.002999997,0.002999997,0,0,0,1,-1
7f702b928f98,1,0,1,0.002999997,0.002999997,0,0,0,1,-1
7f702b917719,17,0,17,0.003999998,0.016000002,0.005823529,0.003225587,0,1,-1
7f702632529c,28,0,28,0.002000001,0.006000002,0.003321429,0.000944911,0,1,-1
7f7025ebc1cc,1,0,1,0.001,0.001,0,0,0,1,-1
7f7025984f99,1,0,1,0.011,0.011,0,0,0,1,-1
7f702598519f,1,0,1,0.011,0.011,0,0,0,1,-1
7f70259867de,1,0,1,0.011,0.011,0,0,0,1,-1
7f7025fc3958,1,0,1,0.011,0.011,0,0,0,1,-1
7f7025f3dab1,1,0,1,0.011,0.011,0,0,0,1,-1
7f7025f3f846,1,0,1,0.011,0.011,0,0,0,1,-1
7f7025f402e1,1,0,1,0.011,0.011,0,0,0,1,-1
7f702de5206a,8,0,8,0.002000001,0.007000002,0.00425,0.001832251,0,1,-1
7f7025ee810a,4,0,4,0.002999997,0.006000002,0.00375,0.001500001,0,1,-1
7f7025ee8019,4,0,4,0.002999997,0.006000002,0.00375,0.001500001,0,1,-1
7f70266986ee,2,0,2,0.002000001,0.002000001,0.002000001,0,0,1,-1
7f7025a48456,5,0,5,0.004999998,0.011,0.007200001,0.002387467,0,1,-1
7f7025a63cd1,5,0,5,0.004999998,0.011,0.007200001,0.002387467,0,1,-1
7f7028423e53,4,0,4,0.004000001,0.011,0.006750001,0.002986078,0,1,-1
7f7025a63cdb,5,0,5,0.004000001,0.006000002,0.005,0.000999999,0,1,-1
7f7025a48c73,5,0,5,0.000999997,0.002000001,0.0012,0.000447214,0,1,-1
7f7028429235,2,0,2,0.016999998,0.017999999,0.017499999,0.000707107,0,1,-1
7f702842a285,4,0,4,0.002999997,0.003999998,0.003249997,0.0005,0,1,-1
7f702843d3c1,7,0,7,0.001999997,0.005999998,0.002714286,0.001496026,0,1,-1
7f70259f8444,13,0,13,0.002000001,0.004000001,0.003,0.00057735,0,1,-1
7f7025b6a388,11,0,11,0.002999997,0.008000003,0.004272727,0.001954017,0,1,-1
7f7025b6b988,11,0,11,0.002999997,0.008000003,0.004272727,0.001954017,0,1,-1
7f702842975a,2,0,2,0.003000001,0.005000002,0.004000001,0.001414214,0,1,-1
7f70284297b0,4,0,4,0.014999998,0.026999998,0.020749999,0.006130526,0,1,-1
7fdaa6d42b99,8,0,8,0.000999997,0.002000001,0.00175,0.000462911,0,1,-1
7fdaa6d430c1,52,0,52,0.000999997,0.005999998,0.001807692,0.000908316,0,1,-1
7f702a1a05b8,8,0,8,0.003999998,0.011,0.0055,0.00244949,0,1,-1
7f702a1a90d5,8,0,8,0.003999998,0.011,0.0055,0.00244949,0,1,-1
7fdaa6c850ae,8,0,8,0.001,0.003000001,0.001749999,0.000707106,0,1,-1
7fdaa6c76a1a,4,0,4,0.001999997,0.002000001,0.002,1.82E-09,0,1,-1
7fdaa6c76d19,32,0,32,0.001,0.002000001,0.00159375,0.000498991,0,1,-1
7fdaa6c76cdc,32,0,32,0.001,0.002000001,0.00159375,0.000498991,0,1,-1
